Date;MC1 FP;OTM_Strike_CALL;OTM_Strike_PUT;Start Date;End Date;CALL_OPTION_TICKER;PUT_OPTION_TICKER;MATURITY_CALL;MATURITY_PUT;CALL_PRICE;PUT_PRICE;CF1 Index
09/08/2022;652.02;680;620;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6489.5
10/08/2022;662.1;700;630;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6523
11/08/2022;665.55;700;630;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6544.5
12/08/2022;666.42;700;630;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6554
15/08/2022;671.22;700;640;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6571
16/08/2022;670.64;700;640;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6593
17/08/2022;672.08;710;640;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6528.5
18/08/2022;678.32;710;640;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6557.5
19/08/2022;670.06;700;640;15/07/2022;19/08/2022;MC1 FP 08/19/22 C610 Equity;MC1 FP 08/19/22 C550 Equity;08/19/22;08/19/22;#N/A Invalid Security;#N/A Invalid Security;6514.9
22/08/2022;655;690;620;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;13.87;51.37;6378.5
23/08/2022;652.31;680;620;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;11.89;48.16;6361.5
24/08/2022;659.03;690;630;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;13.79;53.26;6386
25/08/2022;659.89;690;630;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;13.08;53.21;6381
26/08/2022;641.95;670;610;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;6.83;37.9;6273.5
29/08/2022;636.1;670;600;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;5.01;32.74;6221.5
30/08/2022;635.04;670;600;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;4.93;32.1;6209.5
31/08/2022;621.32;650;590;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;2.44;22.21;6124
01/09/2022;607.21;640;580;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;1.15;14.1;6033.5
02/09/2022;618.54;650;590;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;1.42;18.02;6167.5
05/09/2022;609.32;640;580;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.65;12.79;6092.5
06/09/2022;612.3;640;580;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.71;13.07;6104
07/09/2022;615.46;650;580;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.61;14.3;6105.5
08/09/2022;617.48;650;590;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.46;13.55;6125.5
09/09/2022;625.92;660;590;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.48;18.27;6212.5
12/09/2022;632.26;660;600;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.46;22.07;6334
13/09/2022;624.58;660;590;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.17;15.17;6246
14/09/2022;627.75;660;600;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.08;16.35;6222.5
15/09/2022;615.46;650;580;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.01;6.83;6158
16/09/2022;613.64;640;580;19/08/2022;16/09/2022;MC1 FP 09/16/22 C700 Equity;MC1 FP 09/16/22 C640 Equity;09/16/22;09/16/22;0.01;0.01;6075.1
19/09/2022;615.08;650;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;24.85;67.84;6057.5
20/09/2022;608.36;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;21.42;61.63;5975
21/09/2022;617.58;650;590;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;26.34;69.41;6034
22/09/2022;599.63;630;570;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;16.75;53.53;5921
23/09/2022;578.81;610;550;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;9.43;38.06;5785.5
26/09/2022;582.26;610;550;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;10.32;39.93;5771
27/09/2022;579.77;610;550;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;9.25;38.09;5755
28/09/2022;588.41;620;560;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;11.96;44.41;5766.5
29/09/2022;583.42;610;550;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;9.65;40.41;5678
30/09/2022;585.72;620;560;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;9.39;41.14;5763.5
03/10/2022;583.42;610;550;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;7.97;38.52;5795.5
04/10/2022;620.65;650;590;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;24.98;70.73;6040.5
05/10/2022;611.53;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;19.02;61.86;5986
06/10/2022;609.42;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;17.14;59.42;5937
07/10/2022;593.2;620;560;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;9.5;44.81;5867.5
10/10/2022;585.81;620;560;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;7.19;38.78;5841
11/10/2022;585.81;620;560;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;6.45;38;5833.5
12/10/2022;596.75;630;570;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;8.03;46.01;5819
13/10/2022;592.53;620;560;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;4.97;41.19;5879.5
14/10/2022;599.92;630;570;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;7.22;47.77;5932
17/10/2022;611.91;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;9.89;58.89;6041
18/10/2022;610.38;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;6.48;56.92;6067.5
19/10/2022;599.73;630;570;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;1.57;45.29;6041.5
20/10/2022;608.36;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;2.19;54.14;6087.5
21/10/2022;605.97;640;580;16/09/2022;21/10/2022;MC1 FP 10/21/22 C640 Equity;MC1 FP 10/21/22 C580 Equity;10/21/22;10/21/22;0.01;51.5;6014.2
24/10/2022;610.19;640;580;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;20.02;62.07;6133.5
25/10/2022;631.39;660;600;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;32.87;81.89;6252.5
26/10/2022;636.19;670;600;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;35.38;86.44;6278.5
27/10/2022;628.9;660;600;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;30.2;79.24;6246.5
28/10/2022;623.05;650;590;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;25.67;73.4;6274.5
31/10/2022;613.16;640;580;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;18.55;63.58;6268.5
01/11/2022;624.48;660;590;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;24.59;73.68;6329
02/11/2022;610.95;640;580;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;17.19;61.14;6278
03/11/2022;604.53;630;570;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;12.82;54.34;6244
04/11/2022;639.26;670;610;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;35.28;88;6417.5
07/11/2022;629.47;660;600;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;26.33;77.96;6417.5
08/11/2022;630.91;660;600;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;25.17;78.96;6442
09/11/2022;631.39;660;600;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;24.68;79.33;6431
10/11/2022;659.03;690;630;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;48.7;107.79;6557.5
11/11/2022;677.64;710;640;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;67.51;127.22;6594
14/11/2022;672.37;710;640;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;61.54;121.13;6609
15/11/2022;675.73;710;640;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;64.51;124.4;6643
16/11/2022;670.35;700;640;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;59.02;118.84;6608.5
17/11/2022;668.62;700;640;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;56.83;116.82;6577
18/11/2022;669.97;700;640;21/10/2022;18/11/2022;MC1 FP 11/18/22 C640 Equity;MC1 FP 11/18/22 C580 Equity;11/18/22;11/18/22;58.2;118.2;6641.5
21/11/2022;671.02;700;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;16.51;61.62;6632
22/11/2022;669.68;700;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;15.07;60.19;6655
23/11/2022;673.52;710;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;16.54;63.37;6676.5
24/11/2022;673.81;710;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;15.61;63.29;6703.5
25/11/2022;671.89;710;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;14.24;61.28;6711
28/11/2022;670.45;700;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;13.23;59.79;6664
29/11/2022;673.61;710;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;14.7;62.63;6667.5
30/11/2022;707.49;740;670;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;39.43;97.31;6736.5
01/12/2022;696.57;730;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;29.97;83.57;6755.5
02/12/2022;691.06;730;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;24.55;77.77;6743.5
05/12/2022;690.29;720;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;22.54;76.52;6700
06/12/2022;690;720;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;21.53;75.97;6690.5
07/12/2022;688.65;720;650;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;20.28;74.39;6663.5
08/12/2022;694.64;730;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;24.4;80.11;6649.5
09/12/2022;695.89;730;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;24.6;81.31;6679
12/12/2022;691.93;730;660;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;20.54;77.1;6652
13/12/2022;702.08;740;670;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;28.66;86.94;6746.5
14/12/2022;702.75;740;670;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;28.92;87.76;6731.5
15/12/2022;677.83;710;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;6.83;62.09;6522.5
16/12/2022;670.29;700;640;18/11/2022;16/12/2022;MC1 FP 12/16/22 C700 Equity;MC1 FP 12/16/22 C640 Equity;12/16/22;12/16/22;0.01;53.8;6452.9
19/12/2022;664.01;700;630;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;14.48;54.94;6475.5
20/12/2022;659.76;690;630;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;12.24;50.72;6452
21/12/2022;668.07;700;630;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;15.09;57.57;6581
22/12/2022;660.82;690;630;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;11.52;50.66;6517.5
23/12/2022;650.97;680;620;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;7.96;42.15;6503.5
27/12/2022;666.81;700;630;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;13.59;55.72;6550
28/12/2022;663.34;700;630;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;11.28;52.11;6509
29/12/2022;672.9;710;640;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;15.32;60.64;6572.5
30/12/2022;656.86;690;620;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;8.61;45.76;6470.5
02/01/2023;670.58;700;640;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;14.17;58.21;6598.5
03/01/2023;678.99;710;650;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;17.66;65.9;6628
04/01/2023;712.99;750;680;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;43.4;99.96;6781
05/01/2023;703.72;740;670;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;35.12;90.5;6764.5
06/01/2023;723.43;760;690;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;52.09;110.21;6864.5
09/01/2023;733.86;770;700;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;61.97;120.83;6910
10/01/2023;730.67;770;690;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;58.4;117.3;6872
11/01/2023;746.13;780;710;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;74.31;133.46;6926.5
12/01/2023;747.48;780;710;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;74.86;134.2;6977.5
13/01/2023;758.69;800;720;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;86.26;145.7;7024.5
16/01/2023;765.84;800;730;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;93.38;152.96;7045.5
17/01/2023;770.38;810;730;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;97.96;157.53;7079.5
18/01/2023;774.73;810;740;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;101.99;161.97;7085
19/01/2023;750.29;790;710;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;76.65;136.63;6952.5
20/01/2023;756.28;790;720;16/12/2022;20/01/2023;MC1 FP 01/20/23 C700 Equity;MC1 FP 01/20/23 C640 Equity;01/20/23;01/20/23;82.8;142.8;6996.9
23/01/2023;761.4;800;720;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;73.68;7042
24/01/2023;767.87;810;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;79.37;7060.5
25/01/2023;765.45;800;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;76.97;7053.5
26/01/2023;774.44;810;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;85.46;7104.5
27/01/2023;773.86;810;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;83.48;7105.5
30/01/2023;771.73;810;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;81.35;7090.5
31/01/2023;772.89;810;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;82.33;7090.5
01/02/2023;768.55;810;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;77.99;7084
02/02/2023;781.68;820;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;#N/A N/A;90.89;7173
03/02/2023;801.3;840;760;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;43.28;110.87;7240
06/02/2023;786.61;830;750;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;30.85;95.7;7143.5
07/02/2023;780.04;820;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;24.77;88.79;7138
08/02/2023;772.99;810;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;18.1;81.42;7124.5
09/02/2023;781.78;820;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;23.97;90.25;7191.5
10/02/2023;770.57;810;730;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;15.97;78.55;7133
13/02/2023;782.84;820;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;23.95;90.84;7211.5
14/02/2023;783.04;820;740;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;22.94;91;7216.5
15/02/2023;794.73;830;750;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;33.55;103.06;7302.5
16/02/2023;795.4;840;760;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;34.24;103.71;7367
17/02/2023;790.67;830;750;20/01/2023;17/02/2023;MC1 FP 02/17/23 C790 Equity;MC1 FP 02/17/23 C720 Equity;02/17/23;02/17/23;28.4;98.4;7342.9
20/02/2023;786.03;830;750;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;69.92;7348
21/02/2023;781.49;820;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;65.85;7320.5
22/02/2023;782.07;820;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;66.59;7310.5
23/02/2023;781.59;820;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;64.84;7328
24/02/2023;750.96;790;710;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;40.65;7197
27/02/2023;767.87;810;730;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;51.69;7305.5
28/02/2023;762.27;800;720;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;45.63;7277
01/03/2023;765.36;800;730;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;47.88;7242
